"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
10394 4.757566 4.757566 399.237566 399.237566
10395 4.757566 4.757566 399.237566 399.237566
10402 4.757566 4.757566 399.237566 399.237566
10404 4.757566 4.757566 399.237566 399.237566
10406 4.757566 4.757566 399.237566 399.237566
10409 4.757566 4.757566 399.237566 399.237566
10410 4.757566 4.757566 399.237566 399.237566
10423 4.757566 4.757566 399.237566 399.237566
10428 4.757566 4.757566 399.237566 399.237566
10441 4.757566 4.757566 399.237566 399.237566
10443 4.757566 4.757566 399.237566 399.237566
10452 4.757566 4.757566 399.237566 399.237566
10458 4.757566 4.757566 399.237566 399.237566
10465 4.757566 4.757566 399.237566 399.237566
10469 4.757566 4.757566 399.237566 399.237566
10488 4.757566 4.757566 399.237566 399.237566
10489 4.757566 4.757566 399.237566 399.237566
10491 4.757566 4.757566 399.237566 399.237566
10498 4.757566 4.757566 399.237566 399.237566
10501 4.757565 4.757565 399.237565 399.237565
10503 4.757565 4.757565 399.237565 399.237565
10518 4.757565 4.757565 399.237565 399.237565
10523 4.757565 4.757565 399.237565 399.237565
10537 4.757565 4.757565 399.237565 399.237565
10542 4.757565 4.757565 399.237565 399.237565
10551 4.757565 4.757565 399.237565 399.237565
10562 4.757565 4.757565 399.237565 399.237565
10565 4.757565 4.757565 399.237565 399.237565
10569 4.757565 4.757565 399.237565 399.237565
10576 4.757565 4.757565 399.237565 399.237565
10581 4.757565 4.757565 399.237565 399.237565
10601 4.757565 4.757565 399.237565 399.237565
10603 4.757565 4.757565 399.237565 399.237565
10606 4.757565 4.757565 399.237565 399.237565
10613 4.757565 4.757565 399.237565 399.237565
10622 4.757565 4.757565 399.237565 399.237565
10623 4.757565 4.757565 399.237565 399.237565
10651 4.757565 4.757565 399.237565 399.237565
10666 4.757565 4.757565 399.237565 399.237565
10673 4.757565 4.757565 399.237565 399.237565
10683 4.757565 4.757565 399.237565 399.237565
10685 4.757565 4.757565 399.237565 399.237565
10687 4.757565 4.757565 399.237565 399.237565
10703 4.757565 4.757565 399.237565 399.237565
10705 4.757565 4.757565 399.237565 399.237565
10707 4.757565 4.757565 399.237565 399.237565
10710 4.757565 4.757565 399.237565 399.237565
10722 4.757565 4.757565 399.237565 399.237565
10748 4.757565 4.757565 399.237565 399.237565
10756 4.757565 4.757565 399.237565 399.237565
10761 4.757565 4.757565 399.237565 399.237565
10762 4.757565 4.757565 399.237565 399.237565
10765 4.757565 4.757565 399.237565 399.237565
10767 4.757565 4.757565 399.237565 399.237565
10783 4.757565 4.757565 399.237565 399.237565
10784 4.757565 4.757565 399.237565 399.237565
10789 4.757565 4.757565 399.237565 399.237565
10792 4.757565 4.757565 399.237565 399.237565
10802 4.757564 4.757564 399.237564 399.237564
10809 4.757564 4.757564 399.237564 399.237564
10825 4.757564 4.757564 399.237564 399.237564
10827 4.757564 4.757564 399.237564 399.237564
10829 4.757564 4.757564 399.237564 399.237564
10841 4.757564 4.757564 399.237564 399.237564
10844 4.757564 4.757564 399.237564 399.237564
10861 4.757564 4.757564 399.237564 399.237564
10863 4.757564 4.757564 399.237564 399.237564
10883 4.757564 4.757564 399.237564 399.237564
10886 4.757564 4.757564 399.237564 399.237564
10898 4.757564 4.757564 399.237564 399.237564
10902 4.757564 4.757564 399.237564 399.237564
10905 4.757564 4.757564 399.237564 399.237564
10921 4.757564 4.757564 399.237564 399.237564
10923 4.757564 4.757564 399.237564 399.237564
10926 4.757564 4.757564 399.237564 399.237564
10939 4.757564 4.757564 399.237564 399.237564
10942 4.757564 4.757564 399.237564 399.237564
10946 4.757564 4.757564 399.237564 399.237564
10960 4.757564 4.757564 399.237564 399.237564
10965 4.757564 4.757564 399.237564 399.237564
10974 4.757564 4.757564 399.237564 399.237564
10981 4.757564 4.757564 399.237564 399.237564
10986 4.757564 4.757564 399.237564 399.237564
11002 4.757564 4.757564 399.237564 399.237564
11006 4.757564 4.757564 399.237564 399.237564
11009 4.757564 4.757564 399.237564 399.237564
11025 4.757564 4.757564 399.237564 399.237564
11030 4.757564 4.757564 399.237564 399.237564
11032 4.757564 4.757564 399.237564 399.237564
11034 4.757564 4.757564 399.237564 399.237564
11037 4.757564 4.757564 399.237564 399.237564
11042 4.757564 4.757564 399.237564 399.237564
11050 4.757564 4.757564 399.237564 399.237564
11053 4.757564 4.757564 399.237564 399.237564
11061 4.757564 4.757564 399.237564 399.237564
11085 4.757564 4.757564 399.237564 399.237564
11086 4.757564 4.757564 399.237564 399.237564
11094 4.757564 4.757564 399.237564 399.237564
11096 4.757564 4.757564 399.237564 399.237564
11101 4.757564 4.757564 399.237564 399.237564
11102 4.757564 4.757564 399.237564 399.237564
11121 4.757564 4.757564 399.237564 399.237564
11122 4.757564 4.757564 399.237564 399.237564
11126 4.757564 4.757564 399.237564 399.237564
11142 4.757564 4.757564 399.237564 399.237564
11162 4.757564 4.757564 399.237564 399.237564
11163 4.757564 4.757564 399.237564 399.237564
11165 4.757564 4.757564 399.237564 399.237564
11173 4.757564 4.757564 399.237564 399.237564
11181 4.757564 4.757564 399.237564 399.237564
11202 4.757564 4.757564 399.237564 399.237564
11221 4.757564 4.757564 399.237564 399.237564
11223 4.757564 4.757564 399.237564 399.237564
11245 4.757564 4.757564 399.237564 399.237564
11249 4.757564 4.757564 399.237564 399.237564
11250 4.757564 4.757564 399.237564 399.237564
11251 4.757564 4.757564 399.237564 399.237564
11253 4.757564 4.757564 399.237564 399.237564
11257 4.757564 4.757564 399.237564 399.237564
11261 4.757564 4.757564 399.237564 399.237564
11262 4.757564 4.757564 399.237564 399.237564
11283 4.757564 4.757564 399.237564 399.237564
11285 4.757564 4.757564 399.237564 399.237564
11296 4.757564 4.757564 399.237564 399.237564
11302 4.757564 4.757564 399.237564 399.237564
11304 4.757563 4.757563 399.237563 399.237563
11306 4.757563 4.757563 399.237563 399.237563
11322 4.757563 4.757563 399.237563 399.237563
11323 4.757563 4.757563 399.237563 399.237563
11329 4.757563 4.757563 399.237563 399.237563
11341 4.757563 4.757563 399.237563 399.237563
11344 4.757563 4.757563 399.237563 399.237563
11348 4.757563 4.757563 399.237563 399.237563
11361 4.757563 4.757563 399.237563 399.237563
11363 4.757563 4.757563 399.237563 399.237563
11377 4.757563 4.757563 399.237563 399.237563
11381 4.757563 4.757563 399.237563 399.237563
11383 4.757563 4.757563 399.237563 399.237563
11384 4.757563 4.757563 399.237563 399.237563
11401 4.757563 4.757563 399.237563 399.237563
11403 4.757563 4.757563 399.237563 399.237563
11421 4.757563 4.757563 399.237563 399.237563
11427 4.757563 4.757563 399.237563 399.237563
11432 4.757563 4.757563 399.237563 399.237563
11441 4.757563 4.757563 399.237563 399.237563
11451 4.757563 4.757563 399.237563 399.237563
11466 4.757563 4.757563 399.237563 399.237563
11478 4.757563 4.757563 399.237563 399.237563
11482 4.757563 4.757563 399.237563 399.237563
11485 4.757563 4.757563 399.237563 399.237563
11487 4.757563 4.757563 399.237563 399.237563
11501 4.757563 4.757563 399.237563 399.237563
11502 4.757563 4.757563 399.237563 399.237563
11506 4.757563 4.757563 399.237563 399.237563
11524 4.757563 4.757563 399.237563 399.237563
11531 4.757563 4.757563 399.237563 399.237563
11536 4.757563 4.757563 399.237563 399.237563
11541 4.757563 4.757563 399.237563 399.237563
11556 4.757563 4.757563 399.237563 399.237563
11562 4.757563 4.757563 399.237563 399.237563
11566 4.757563 4.757563 399.237563 399.237563
11581 4.757563 4.757563 399.237563 399.237563
11587 4.757563 4.757563 399.237563 399.237563
11601 4.757563 4.757563 399.237563 399.237563
11603 4.757563 4.757563 399.237563 399.237563
11607 4.757563 4.757563 399.237563 399.237563
11609 4.757563 4.757563 399.237563 399.237563
11614 4.757563 4.757563 399.237563 399.237563
11621 4.757563 4.757563 399.237563 399.237563
11633 4.757563 4.757563 399.237563 399.237563
11641 4.757563 4.757563 399.237563 399.237563
11651 4.757563 4.757563 399.237563 399.237563
11661 4.757563 4.757563 399.237563 399.237563
11671 4.757563 4.757563 399.237563 399.237563
11680 4.757563 4.757563 399.237563 399.237563
11681 4.757563 4.757563 399.237563 399.237563
11684 4.757563 4.757563 399.237563 399.237563
11696 4.757563 4.757563 399.237563 399.237563
11703 4.757563 4.757563 399.237563 399.237563
11707 4.757563 4.757563 399.237563 399.237563
11708 4.757563 4.757563 399.237563 399.237563
11712 4.757563 4.757563 399.237563 399.237563
11714 4.757563 4.757563 399.237563 399.237563
11722 4.757563 4.757563 399.237563 399.237563
11724 4.757563 4.757563 399.237563 399.237563
11739 4.757563 4.757563 399.237563 399.237563
11740 4.757563 4.757563 399.237563 399.237563
11741 4.757563 4.757563 399.237563 399.237563
11743 4.757563 4.757563 399.237563 399.237563
11747 4.757563 4.757563 399.237563 399.237563
11749 4.757563 4.757563 399.237563 399.237563
11763 4.757563 4.757563 399.237563 399.237563
11765 4.757563 4.757563 399.237563 399.237563
11769 4.757563 4.757563 399.237563 399.237563
11773 4.757563 4.757563 399.237563 399.237563
11783 4.757563 4.757563 399.237563 399.237563
11794 4.757563 4.757563 399.237563 399.237563
11796 4.757563 4.757563 399.237563 399.237563
11800 4.757563 4.757563 399.237563 399.237563
11802 4.757563 4.757563 399.237563 399.237563
11808 4.757563 4.757563 399.237563 399.237563
11812 4.757563 4.757563 399.237563 399.237563
11821 4.757563 4.757563 399.237563 399.237563
11828 4.757563 4.757563 399.237563 399.237563
11830 4.757563 4.757563 399.237563 399.237563
11835 4.757563 4.757563 399.237563 399.237563
11842 4.757563 4.757563 399.237563 399.237563
11843 4.757563 4.757563 399.237563 399.237563
11859 4.757563 4.757563 399.237563 399.237563
11862 4.757563 4.757563 399.237563 399.237563
11869 4.757563 4.757563 399.237563 399.237563
11872 4.757563 4.757563 399.237563 399.237563
11877 4.757563 4.757563 399.237563 399.237563
11881 4.757563 4.757563 399.237563 399.237563
11884 4.757563 4.757563 399.237563 399.237563
11888 4.757563 4.757563 399.237563 399.237563
11890 4.757563 4.757563 399.237563 399.237563
11896 4.757563 4.757563 399.237563 399.237563
11903 4.757563 4.757563 399.237563 399.237563
11905 4.757563 4.757563 399.237563 399.237563
11920 4.757563 4.757563 399.237563 399.237563
11921 4.757563 4.757563 399.237563 399.237563
11926 4.757563 4.757563 399.237563 399.237563
11932 4.757563 4.757563 399.237563 399.237563
11941 4.757563 4.757563 399.237563 399.237563
11945 4.757563 4.757563 399.237563 399.237563
11947 4.757563 4.757563 399.237563 399.237563
11964 4.757563 4.757563 399.237563 399.237563
11966 4.757563 4.757563 399.237563 399.237563
11974 4.757563 4.757563 399.237563 399.237563
11986 4.757563 4.757563 399.237563 399.237563
12001 4.757563 4.757563 399.237563 399.237563
12012 4.757563 4.757563 399.237563 399.237563
12021 4.757563 4.757563 399.237563 399.237563
12023 4.757563 4.757563 399.237563 399.237563
12025 4.757563 4.757563 399.237563 399.237563
12029 4.757563 4.757563 399.237563 399.237563
12041 4.757563 4.757563 399.237563 399.237563
12046 4.757563 4.757563 399.237563 399.237563
12051 4.757563 4.757563 399.237563 399.237563
12062 4.757563 4.757563 399.237563 399.237563
12064 4.757563 4.757563 399.237563 399.237563
12081 4.757563 4.757563 399.237563 399.237563
12092 4.757563 4.757563 399.237563 399.237563
12104 4.757563 4.757563 399.237563 399.237563
12106 4.757563 4.757563 399.237563 399.237563
12123 4.757563 4.757563 399.237563 399.237563
12142 4.757563 4.757563 399.237563 399.237563
12146 4.757563 4.757563 399.237563 399.237563
12149 4.757563 4.757563 399.237563 399.237563
12159 4.757563 4.757563 399.237563 399.237563
12162 4.757563 4.757563 399.237563 399.237563
12163 4.757563 4.757563 399.237563 399.237563
12164 4.757563 4.757563 399.237563 399.237563
12165 4.757563 4.757563 399.237563 399.237563
12175 4.757563 4.757563 399.237563 399.237563
12181 4.757563 4.757563 399.237563 399.237563
12183 4.757563 4.757563 399.237563 399.237563
12185 4.757563 4.757563 399.237563 399.237563
12202 4.757563 4.757563 399.237563 399.237563
12211 4.757563 4.757563 399.237563 399.237563
12214 4.757563 4.757563 399.237563 399.237563
12219 4.757563 4.757563 399.237563 399.237563
12221 4.757563 4.757563 399.237563 399.237563
12222 4.757563 4.757563 399.237563 399.237563
12228 4.757563 4.757563 399.237563 399.237563
12242 4.757563 4.757563 399.237563 399.237563
12246 4.757563 4.757563 399.237563 399.237563
12265 4.757563 4.757563 399.237563 399.237563
12267 4.757563 4.757563 399.237563 399.237563
12279 4.757563 4.757563 399.237563 399.237563
12282 4.757563 4.757563 399.237563 399.237563
12283 4.757563 4.757563 399.237563 399.237563
12284 4.757563 4.757563 399.237563 399.237563
12302 4.757563 4.757563 399.237563 399.237563
12306 4.757563 4.757563 399.237563 399.237563
12310 4.757563 4.757563 399.237563 399.237563
12319 4.757563 4.757563 399.237563 399.237563
12321 4.757563 4.757563 399.237563 399.237563
12327 4.757563 4.757563 399.237563 399.237563
12338 4.757563 4.757563 399.237563 399.237563
12342 4.757563 4.757563 399.237563 399.237563
12351 4.757563 4.757563 399.237563 399.237563
12363 4.757563 4.757563 399.237563 399.237563
12374 4.757563 4.757563 399.237563 399.237563
12376 4.757563 4.757563 399.237563 399.237563
12381 4.757563 4.757563 399.237563 399.237563
12383 4.757563 4.757563 399.237563 399.237563
12399 4.757563 4.757563 399.237563 399.237563
12403 4.757563 4.757563 399.237563 399.237563
12407 4.757563 4.757563 399.237563 399.237563
12412 4.757563 4.757563 399.237563 399.237563
12414 4.757563 4.757563 399.237563 399.237563
12421 4.757563 4.757563 399.237563 399.237563
12425 4.757563 4.757563 399.237563 399.237563
12432 4.757563 4.757563 399.237563 399.237563
12441 4.757563 4.757563 399.237563 399.237563
12442 4.757563 4.757563 399.237563 399.237563
12448 4.757563 4.757563 399.237563 399.237563
12461 4.757563 4.757563 399.237563 399.237563
12469 4.757563 4.757563 399.237563 399.237563
12471 4.757563 4.757563 399.237563 399.237563
12476 4.757563 4.757563 399.237563 399.237563
12478 4.757563 4.757563 399.237563 399.237563
12481 4.757563 4.757563 399.237563 399.237563
12482 4.757563 4.757563 399.237563 399.237563
12497 4.757563 4.757563 399.237563 399.237563
12503 4.757563 4.757563 399.237563 399.237563
12507 4.757563 4.757563 399.237563 399.237563
12521 4.757563 4.757563 399.237563 399.237563
12523 4.757563 4.757563 399.237563 399.237563
12526 4.757563 4.757563 399.237563 399.237563
12541 4.757563 4.757563 399.237563 399.237563
12546 4.757563 4.757563 399.237563 399.237563
12554 4.757563 4.757563 399.237563 399.237563
12556 4.757563 4.757563 399.237563 399.237563
12563 4.757563 4.757563 399.237563 399.237563
12567 4.757563 4.757563 399.237563 399.237563
12570 4.757563 4.757563 399.237563 399.237563
12581 4.757563 4.757563 399.237563 399.237563
12590 4.757563 4.757563 399.237563 399.237563
12601 4.757563 4.757563 399.237563 399.237563
12610 4.757563 4.757563 399.237563 399.237563
12623 4.757563 4.757563 399.237563 399.237563
12624 4.757563 4.757563 399.237563 399.237563
12629 4.757563 4.757563 399.237563 399.237563
12630 4.757563 4.757563 399.237563 399.237563
12633 4.757563 4.757563 399.237563 399.237563
12641 4.757563 4.757563 399.237563 399.237563
12643 4.757563 4.757563 399.237563 399.237563
12662 4.757563 4.757563 399.237563 399.237563
12682 4.757563 4.757563 399.237563 399.237563
12683 4.757563 4.757563 399.237563 399.237563
12685 4.757563 4.757563 399.237563 399.237563
12701 4.757563 4.757563 399.237563 399.237563
12724 4.757563 4.757563 399.237563 399.237563
12745 4.757563 4.757563 399.237563 399.237563
12758 4.757563 4.757563 399.237563 399.237563
12762 4.757563 4.757563 399.237563 399.237563
12778 4.757563 4.757563 399.237563 399.237563
12780 4.757563 4.757563 399.237563 399.237563
12785 4.757563 4.757563 399.237563 399.237563
12786 4.757563 4.757563 399.237563 399.237563
12801 4.757563 4.757563 399.237563 399.237563
12806 4.757563 4.757563 399.237563 399.237563
12810 4.757563 4.757563 399.237563 399.237563
12821 4.757563 4.757563 399.237563 399.237563
12828 4.757563 4.757563 399.237563 399.237563
12833 4.757563 4.757563 399.237563 399.237563
12841 4.757563 4.757563 399.237563 399.237563
12844 4.757563 4.757563 399.237563 399.237563
12859 4.757563 4.757563 399.237563 399.237563
12861 4.757563 4.757563 399.237563 399.237563
12862 4.757563 4.757563 399.237563 399.237563
12866 4.757563 4.757563 399.237563 399.237563
12877 4.757563 4.757563 399.237563 399.237563
12883 4.757563 4.757563 399.237563 399.237563
12899 4.757563 4.757563 399.237563 399.237563
12905 4.757563 4.757563 399.237563 399.237563
12907 4.757563 4.757563 399.237563 399.237563
12913 4.757563 4.757563 399.237563 399.237563
12922 4.757563 4.757563 399.237563 399.237563
12924 4.757563 4.757563 399.237563 399.237563
12932 4.757563 4.757563 399.237563 399.237563
12940 4.757563 4.757563 399.237563 399.237563
12941 4.757563 4.757563 399.237563 399.237563
12958 4.757563 4.757563 399.237563 399.237563
12962 4.757563 4.757563 399.237563 399.237563
12963 4.757563 4.757563 399.237563 399.237563
12982 4.757563 4.757563 399.237563 399.237563
12987 4.757563 4.757563 399.237563 399.237563
12993 4.757563 4.757563 399.237563 399.237563
13001 4.757563 4.757563 399.237563 399.237563
13004 4.757563 4.757563 399.237563 399.237563
13006 4.757563 4.757563 399.237563 399.237563
13021 4.757563 4.757563 399.237563 399.237563
13041 4.757563 4.757563 399.237563 399.237563
13045 4.757563 4.757563 399.237563 399.237563
13050 4.757563 4.757563 399.237563 399.237563
13061 4.757563 4.757563 399.237563 399.237563
13062 4.757563 4.757563 399.237563 399.237563
13063 4.757563 4.757563 399.237563 399.237563
13067 4.757563 4.757563 399.237563 399.237563
13082 4.757563 4.757563 399.237563 399.237563
13085 4.757563 4.757563 399.237563 399.237563
13101 4.757563 4.757563 399.237563 399.237563
13103 4.757563 4.757563 399.237563 399.237563
13105 4.757563 4.757563 399.237563 399.237563
13121 4.757563 4.757563 399.237563 399.237563
13123 4.757563 4.757563 399.237563 399.237563
13126 4.757563 4.757563 399.237563 399.237563
13129 4.757563 4.757563 399.237563 399.237563
13134 4.757563 4.757563 399.237563 399.237563
13140 4.757563 4.757563 399.237563 399.237563
13142 4.757563 4.757563 399.237563 399.237563
13146 4.757563 4.757563 399.237563 399.237563
13162 4.757563 4.757563 399.237563 399.237563
13163 4.757563 4.757563 399.237563 399.237563
13183 4.757563 4.757563 399.237563 399.237563
13185 4.757563 4.757563 399.237563 399.237563
13201 4.757563 4.757563 399.237563 399.237563
13222 4.757563 4.757563 399.237563 399.237563
13224 4.757563 4.757563 399.237563 399.237563
13241 4.757563 4.757563 399.237563 399.237563
13265 4.757563 4.757563 399.237563 399.237563
13272 4.757563 4.757563 399.237563 399.237563
13281 4.757563 4.757563 399.237563 399.237563
13285 4.757563 4.757563 399.237563 399.237563
13292 4.757563 4.757563 399.237563 399.237563
13299 4.757563 4.757563 399.237563 399.237563
13302 4.757563 4.757563 399.237563 399.237563
13321 4.757563 4.757563 399.237563 399.237563
13324 4.757563 4.757563 399.237563 399.237563
13341 4.757563 4.757563 399.237563 399.237563
13345 4.757563 4.757563 399.237563 399.237563
13354 4.757563 4.757563 399.237563 399.237563
13365 4.757563 4.757563 399.237563 399.237563
13377 4.757563 4.757563 399.237563 399.237563
13386 4.757563 4.757563 399.237563 399.237563
13393 4.757563 4.757563 399.237563 399.237563
13401 4.757563 4.757563 399.237563 399.237563
13403 4.757563 4.757563 399.237563 399.237563
13424 4.757563 4.757563 399.237563 399.237563
13437 4.757563 4.757563 399.237563 399.237563
13442 4.757563 4.757563 399.237563 399.237563
13443 4.757563 4.757563 399.237563 399.237563
13461 4.757563 4.757563 399.237563 399.237563
13469 4.757563 4.757563 399.237563 399.237563
13481 4.757563 4.757563 399.237563 399.237563
13483 4.757563 4.757563 399.237563 399.237563
13484 4.757563 4.757563 399.237563 399.237563
13488 4.757563 4.757563 399.237563 399.237563
13496 4.757563 4.757563 399.237563 399.237563
13503 4.757563 4.757563 399.237563 399.237563
13504 4.757563 4.757563 399.237563 399.237563
13509 4.757563 4.757563 399.237563 399.237563
13511 4.757563 4.757563 399.237563 399.237563
13522 4.757563 4.757563 399.237563 399.237563
13529 4.757563 4.757563 399.237563 399.237563
13542 4.757563 4.757563 399.237563 399.237563
13561 4.757563 4.757563 399.237563 399.237563
13564 4.757563 4.757563 399.237563 399.237563
13569 4.757563 4.757563 399.237563 399.237563
13575 4.757563 4.757563 399.237563 399.237563
13581 4.757563 4.757563 399.237563 399.237563
13582 4.757563 4.757563 399.237563 399.237563
13595 4.757563 4.757563 399.237563 399.237563
13601 4.757563 4.757563 399.237563 399.237563
13605 4.757563 4.757563 399.237563 399.237563
13622 4.757563 4.757563 399.237563 399.237563
13624 4.757563 4.757563 399.237563 399.237563
13631 4.757563 4.757563 399.237563 399.237563
13632 4.757563 4.757563 399.237563 399.237563
13643 4.757563 4.757563 399.237563 399.237563
13647 4.757563 4.757563 399.237563 399.237563
13651 4.757563 4.757563 399.237563 399.237563
13661 4.757563 4.757563 399.237563 399.237563
13678 4.757563 4.757563 399.237563 399.237563
13681 4.757563 4.757563 399.237563 399.237563
13682 4.757563 4.757563 399.237563 399.237563
13683 4.757563 4.757563 399.237563 399.237563
13690 4.757563 4.757563 399.237563 399.237563
13705 4.757563 4.757563 399.237563 399.237563
13706 4.757563 4.757563 399.237563 399.237563
13721 4.757563 4.757563 399.237563 399.237563
13722 4.757563 4.757563 399.237563 399.237563
13726 4.757563 4.757563 399.237563 399.237563
13742 4.757563 4.757563 399.237563 399.237563
13762 4.757563 4.757563 399.237563 399.237563
13767 4.757563 4.757563 399.237563 399.237563
13775 4.757563 4.757563 399.237563 399.237563
13776 4.757563 4.757563 399.237563 399.237563
13782 4.757563 4.757563 399.237563 399.237563
13783 4.757563 4.757563 399.237563 399.237563
13801 4.757563 4.757563 399.237563 399.237563
13805 4.757563 4.757563 399.237563 399.237563
13807 4.757563 4.757563 399.237563 399.237563
13820 4.757563 4.757563 399.237563 399.237563
13821 4.757563 4.757563 399.237563 399.237563
13841 4.757563 4.757563 399.237563 399.237563
13863 4.757563 4.757563 399.237563 399.237563
13866 4.757563 4.757563 399.237563 399.237563
13871 4.757563 4.757563 399.237563 399.237563
13880 4.757563 4.757563 399.237563 399.237563
13883 4.757563 4.757563 399.237563 399.237563
13895 4.757563 4.757563 399.237563 399.237563
13902 4.757563 4.757563 399.237563 399.237563
13921 4.757563 4.757563 399.237563 399.237563
13924 4.757563 4.757563 399.237563 399.237563
13931 4.757563 4.757563 399.237563 399.237563
13942 4.757563 4.757563 399.237563 399.237563
13945 4.757563 4.757563 399.237563 399.237563
13955 4.757563 4.757563 399.237563 399.237563
13961 4.757563 4.757563 399.237563 399.237563
13967 4.757563 4.757563 399.237563 399.237563
13977 4.757563 4.757563 399.237563 399.237563
13978 4.757563 4.757563 399.237563 399.237563
13981 4.757563 4.757563 399.237563 399.237563
13983 4.757563 4.757563 399.237563 399.237563
13989 4.757563 4.757563 399.237563 399.237563
14005 4.757563 4.757563 399.237563 399.237563
14008 4.757563 4.757563 399.237563 399.237563
14011 4.757563 4.757563 399.237563 399.237563
14016 4.757563 4.757563 399.237563 399.237563
14021 4.757563 4.757563 399.237563 399.237563
14023 4.757563 4.757563 399.237563 399.237563
14028 4.757563 4.757563 399.237563 399.237563
14042 4.757563 4.757563 399.237563 399.237563
14045 4.757563 4.757563 399.237563 399.237563
14063 4.757563 4.757563 399.237563 399.237563
14066 4.757563 4.757563 399.237563 399.237563
14081 4.757563 4.757563 399.237563 399.237563
14094 4.757563 4.757563 399.237563 399.237563
14101 4.757563 4.757563 399.237563 399.237563
14103 4.757563 4.757563 399.237563 399.237563
14108 4.757563 4.757563 399.237563 399.237563
14122 4.757563 4.757563 399.237563 399.237563
14123 4.757563 4.757563 399.237563 399.237563
14141 4.757563 4.757563 399.237563 399.237563
14161 4.757563 4.757563 399.237563 399.237563
14164 4.757563 4.757563 399.237563 399.237563
14174 4.757563 4.757563 399.237563 399.237563
14181 4.757563 4.757563 399.237563 399.237563
14184 4.757563 4.757563 399.237563 399.237563
14186 4.757563 4.757563 399.237563 399.237563
14203 4.757563 4.757563 399.237563 399.237563
14205 4.757563 4.757563 399.237563 399.237563
14208 4.757563 4.757563 399.237563 399.237563
14216 4.757563 4.757563 399.237563 399.237563
14219 4.757563 4.757563 399.237563 399.237563
14221 4.757563 4.757563 399.237563 399.237563
14228 4.757563 4.757563 399.237563 399.237563
14231 4.757563 4.757563 399.237563 399.237563
14241 4.757563 4.757563 399.237563 399.237563
14260 4.757563 4.757563 399.237563 399.237563
14262 4.757563 4.757563 399.237563 399.237563
14270 4.757563 4.757563 399.237563 399.237563
14276 4.757563 4.757563 399.237563 399.237563
14281 4.757563 4.757563 399.237563 399.237563
14286 4.757563 4.757563 399.237563 399.237563
14301 4.757563 4.757563 399.237563 399.237563
14303 4.757563 4.757563 399.237563 399.237563
14308 4.757563 4.757563 399.237563 399.237563
14323 4.757563 4.757563 399.237563 399.237563
14324 4.757563 4.757563 399.237563 399.237563
14336 4.757563 4.757563 399.237563 399.237563
14339 4.757563 4.757563 399.237563 399.237563
14341 4.757563 4.757563 399.237563 399.237563
14342 4.757563 4.757563 399.237563 399.237563
14345 4.757563 4.757563 399.237563 399.237563
14346 4.757563 4.757563 399.237563 399.237563
14355 4.757563 4.757563 399.237563 399.237563
14358 4.757563 4.757563 399.237563 399.237563
14364 4.757563 4.757563 399.237563 399.237563
14369 4.757563 4.757563 399.237563 399.237563
14376 4.757563 4.757563 399.237563 399.237563
14377 4.757563 4.757563 399.237563 399.237563
14382 4.757563 4.757563 399.237563 399.237563
14383 4.757563 4.757563 399.237563 399.237563
14391 4.757563 4.757563 399.237563 399.237563
14403 4.757563 4.757563 399.237563 399.237563
14412 4.757563 4.757563 399.237563 399.237563
14420 4.757563 4.757563 399.237563 399.237563
14422 4.757563 4.757563 399.237563 399.237563
14423 4.757563 4.757563 399.237563 399.237563
14441 4.757563 4.757563 399.237563 399.237563
14444 4.757563 4.757563 399.237563 399.237563
14445 4.757563 4.757563 399.237563 399.237563
14461 4.757563 4.757563 399.237563 399.237563
14464 4.757563 4.757563 399.237563 399.237563
14467 4.757563 4.757563 399.237563 399.237563
14481 4.757563 4.757563 399.237563 399.237563
14483 4.757563 4.757563 399.237563 399.237563
14486 4.757563 4.757563 399.237563 399.237563
14492 4.757563 4.757563 399.237563 399.237563
14501 4.757563 4.757563 399.237563 399.237563
14503 4.757563 4.757563 399.237563 399.237563
14510 4.757563 4.757563 399.237563 399.237563
14511 4.757563 4.757563 399.237563 399.237563
14525 4.757563 4.757563 399.237563 399.237563
14541 4.757563 4.757563 399.237563 399.237563
14542 4.757563 4.757563 399.237563 399.237563
14548 4.757563 4.757563 399.237563 399.237563
14549 4.757563 4.757563 399.237563 399.237563
14559 4.757563 4.757563 399.237563 399.237563
14561 4.757563 4.757563 399.237563 399.237563
14562 4.757563 4.757563 399.237563 399.237563
14563 4.757563 4.757563 399.237563 399.237563
14581 4.757563 4.757563 399.237563 399.237563
14582 4.757563 4.757563 399.237563 399.237563
14583 4.757563 4.757563 399.237563 399.237563
14602 4.757563 4.757563 399.237563 399.237563
14610 4.757563 4.757563 399.237563 399.237563
14618 4.757563 4.757563 399.237563 399.237563
14622 4.757563 4.757563 399.237563 399.237563
14628 4.757563 4.757563 399.237563 399.237563
14633 4.757563 4.757563 399.237563 399.237563
14642 4.757563 4.757563 399.237563 399.237563
14657 4.757563 4.757563 399.237563 399.237563
14661 4.757563 4.757563 399.237563 399.237563
14664 4.757563 4.757563 399.237563 399.237563
14668 4.757563 4.757563 399.237563 399.237563
14669 4.757563 4.757563 399.237563 399.237563
14681 4.757563 4.757563 399.237563 399.237563
14683 4.757563 4.757563 399.237563 399.237563
14693 4.757563 4.757563 399.237563 399.237563
