"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
5754 753.128767 753.128767 543.248767 543.248767
5761 753.126352 753.126352 543.246352 543.246352
5762 753.111975 753.111975 543.231975 543.231975
5766 753.098058 753.098058 543.218058 543.218058
5777 753.091712 753.091712 543.211712 543.211712
5782 753.091695 753.091695 543.211695 543.211695
5783 753.077919 753.077919 543.197919 543.197919
5784 753.076435 753.076435 543.196435 543.196435
5794 753.064756 753.064756 543.184756 543.184756
5801 753.043648 753.043648 543.163648 543.163648
5821 753.024966 753.024966 543.144966 543.144966
5832 753.024186 753.024186 543.144186 543.144186
5841 753.013577 753.013577 543.133577 543.133577
5842 753.006323 753.006323 543.126323 543.126323
5861 753.005247 753.005247 543.125247 543.125247
5864 753.005158 753.005158 543.125158 543.125158
5865 752.990672 752.990672 543.110672 543.110672
5883 752.981956 752.981956 543.101956 543.101956
5889 752.980794 752.980794 543.100794 543.100794
5902 752.969470 752.969470 543.089470 543.089470
5903 752.963294 752.963294 543.083294 543.083294
5924 752.951270 752.951270 543.071270 543.071270
5936 752.948686 752.948686 543.068686 543.068686
5943 752.932291 752.932291 543.052291 543.052291
5961 752.928074 752.928074 543.048074 543.048074
5965 752.924175 752.924175 543.044175 543.044175
5970 752.909363 752.909363 543.029363 543.029363
5981 752.897916 752.897916 543.017916 543.017916
5994 752.892557 752.892557 543.012557 543.012557
6003 752.886446 752.886446 543.006446 543.006446
6004 752.883330 752.883330 543.003330 543.003330
6008 752.879942 752.879942 542.999942 542.999942
6021 752.879542 752.879542 542.999542 542.999542
6022 752.877981 752.877981 542.997981 542.997981
6024 752.870770 752.870770 542.990770 542.990770
6034 752.870612 752.870612 542.990612 542.990612
6040 752.867843 752.867843 542.987843 542.987843
6041 752.859285 752.859285 542.979285 542.979285
6045 752.858716 752.858716 542.978716 542.978716
6055 752.858325 752.858325 542.978325 542.978325
6062 752.850881 752.850881 542.970881 542.970881
6064 752.841160 752.841160 542.961160 542.961160
6081 752.837565 752.837565 542.957565 542.957565
6082 752.835904 752.835904 542.955904 542.955904
6083 752.825958 752.825958 542.945958 542.945958
6101 752.817537 752.817537 542.937537 542.937537
6107 752.817520 752.817520 542.937520 542.937520
6109 752.808498 752.808498 542.928498 542.928498
6121 752.795403 752.795403 542.915403 542.915403
6123 752.794510 752.794510 542.914510 542.914510
6141 752.792758 752.792758 542.912758 542.912758
6143 752.791596 752.791596 542.911596 542.911596
6144 752.780162 752.780162 542.900162 542.900162
6161 752.780147 752.780147 542.900147 542.900147
6162 752.771892 752.771892 542.891892 542.891892
6178 752.765222 752.765222 542.885222 542.885222
6182 752.764906 752.764906 542.884906 542.884906
6184 752.762753 752.762753 542.882753 542.882753
6186 752.760442 752.760442 542.880442 542.880442
6190 752.759944 752.759944 542.879944 542.879944
6197 752.754751 752.754751 542.874751 542.874751
6201 752.748010 752.748010 542.868010 542.868010
6207 752.747934 752.747934 542.867934 542.867934
6221 752.741062 752.741062 542.861062 542.861062
6231 752.736926 752.736926 542.856926 542.856926
6241 752.730130 752.730130 542.850130 542.850130
6243 752.723514 752.723514 542.843514 542.843514
6261 752.722302 752.722302 542.842302 542.842302
6262 752.721525 752.721525 542.841525 542.841525
6263 752.721269 752.721269 542.841269 542.841269
6267 752.721114 752.721114 542.841114 542.841114
6275 752.715007 752.715007 542.835007 542.835007
6276 752.711920 752.711920 542.831920 542.831920
6281 752.704852 752.704852 542.824852 542.824852
6302 752.698731 752.698731 542.818731 542.818731
6308 752.697020 752.697020 542.817020 542.817020
6319 752.696868 752.696868 542.816868 542.816868
6321 752.692506 752.692506 542.812506 542.812506
6322 752.692251 752.692251 542.812251 542.812251
6324 752.689881 752.689881 542.809881 542.809881
6340 752.688075 752.688075 542.808075 542.808075
6342 752.687040 752.687040 542.807040 542.807040
6345 752.684834 752.684834 542.804834 542.804834
6348 752.680800 752.680800 542.800800 542.800800
6361 752.671659 752.671659 542.791659 542.791659
6382 752.670598 752.670598 542.790598 542.790598
6384 752.667058 752.667058 542.787058 542.787058
6389 752.665984 752.665984 542.785984 542.785984
6399 752.665403 752.665403 542.785403 542.785403
6401 752.661095 752.661095 542.781095 542.781095
6402 752.660054 752.660054 542.780054 542.780054
6406 752.655788 752.655788 542.775788 542.775788
6421 752.652120 752.652120 542.772120 542.772120
6430 752.647703 752.647703 542.767703 542.767703
6437 752.646218 752.646218 542.766218 542.766218
6442 752.639130 752.639130 542.759130 542.759130
6461 752.637388 752.637388 542.757388 542.757388
6463 752.637171 752.637171 542.757171 542.757171
6465 752.634166 752.634166 542.754166 542.754166
6466 752.632083 752.632083 542.752083 542.752083
6483 752.631426 752.631426 542.751426 542.751426
6486 752.629159 752.629159 542.749159 542.749159
6494 752.627433 752.627433 542.747433 542.747433
6495 752.627373 752.627373 542.747373 542.747373
6499 752.626609 752.626609 542.746609 542.746609
6501 752.621719 752.621719 542.741719 542.741719
6523 752.620455 752.620455 542.740455 542.740455
6526 752.620334 752.620334 542.740334 542.740334
6530 752.616086 752.616086 542.736086 542.736086
6542 752.611709 752.611709 542.731709 542.731709
6561 752.609177 752.609177 542.729177 542.729177
6562 752.608887 752.608887 542.728887 542.728887
6563 752.606982 752.606982 542.726982 542.726982
6581 752.604624 752.604624 542.724624 542.724624
6585 752.599660 752.599660 542.719660 542.719660
6601 752.598440 752.598440 542.718440 542.718440
6604 752.598296 752.598296 542.718296 542.718296
6605 752.596586 752.596586 542.716586 542.716586
6608 752.595323 752.595323 542.715323 542.715323
6610 752.594382 752.594382 542.714382 542.714382
6611 752.593160 752.593160 542.713160 542.713160
6622 752.592991 752.592991 542.712991 542.712991
6625 752.592385 752.592385 542.712385 542.712385
6627 752.591815 752.591815 542.711815 542.711815
6629 752.590939 752.590939 542.710939 542.710939
6641 752.590450 752.590450 542.710450 542.710450
6645 752.588398 752.588398 542.708398 542.708398
6648 752.586335 752.586335 542.706335 542.706335
6659 752.583901 752.583901 542.703901 542.703901
6661 752.579319 752.579319 542.699319 542.699319
6679 752.578462 752.578462 542.698462 542.698462
6682 752.576511 752.576511 542.696511 542.696511
6687 752.576124 752.576124 542.696124 542.696124
6693 752.575926 752.575926 542.695926 542.695926
6695 752.571899 752.571899 542.691899 542.691899
6701 752.571825 752.571825 542.691825 542.691825
6704 752.570492 752.570492 542.690492 542.690492
6706 752.569634 752.569634 542.689634 542.689634
6711 752.569336 752.569336 542.689336 542.689336
6713 752.569312 752.569312 542.689312 542.689312
6715 752.568825 752.568825 542.688825 542.688825
6718 752.567175 752.567175 542.687175 542.687175
6722 752.563607 752.563607 542.683607 542.683607
6733 752.562842 752.562842 542.682842 542.682842
6741 752.562302 752.562302 542.682302 542.682302
6743 752.560311 752.560311 542.680311 542.680311
6745 752.559504 752.559504 542.679504 542.679504
6761 752.558841 752.558841 542.678841 542.678841
6764 752.556150 752.556150 542.676150 542.676150
6777 752.555711 752.555711 542.675711 542.675711
6781 752.554735 752.554735 542.674735 542.674735
6783 752.548472 752.548472 542.668472 542.668472
6804 752.545484 752.545484 542.665484 542.665484
6807 752.544768 752.544768 542.664768 542.664768
6822 752.540791 752.540791 542.660791 542.660791
6832 752.540727 752.540727 542.660727 542.660727
6842 752.539964 752.539964 542.659964 542.659964
6850 752.539142 752.539142 542.659142 542.659142
6851 752.537378 752.537378 542.657378 542.657378
6861 752.536882 752.536882 542.656882 542.656882
6863 752.536725 752.536725 542.656725 542.656725
6866 752.533687 752.533687 542.653687 542.653687
6870 752.533549 752.533549 542.653549 542.653549
6871 752.529447 752.529447 542.649447 542.649447
6883 752.528604 752.528604 542.648604 542.648604
6884 752.528007 752.528007 542.648007 542.648007
6893 752.524761 752.524761 542.644761 542.644761
6903 752.523968 752.523968 542.643968 542.643968
6906 752.522525 752.522525 542.642525 542.642525
6907 752.519081 752.519081 542.639081 542.639081
6921 752.518462 752.518462 542.638462 542.638462
6926 752.516976 752.516976 542.636976 542.636976
6941 752.514462 752.514462 542.634462 542.634462
6961 752.512872 752.512872 542.632872 542.632872
6965 752.511121 752.511121 542.631121 542.631121
6971 752.510413 752.510413 542.630413 542.630413
6981 752.506339 752.506339 542.626339 542.626339
6994 752.505532 752.505532 542.625532 542.625532
7008 752.504627 752.504627 542.624627 542.624627
7011 752.504205 752.504205 542.624205 542.624205
7019 752.503713 752.503713 542.623713 542.623713
7021 752.502035 752.502035 542.622035 542.622035
7033 752.501989 752.501989 542.621989 542.621989
7037 752.501735 752.501735 542.621735 542.621735
7041 752.498097 752.498097 542.618097 542.618097
7061 752.495691 752.495691 542.615691 542.615691
7081 752.493530 752.493530 542.613530 542.613530
7083 752.492231 752.492231 542.612231 542.612231
7101 752.492205 752.492205 542.612205 542.612205
7103 752.491072 752.491072 542.611072 542.611072
7113 752.490115 752.490115 542.610115 542.610115
7121 752.489266 752.489266 542.609266 542.609266
7126 752.488517 752.488517 542.608517 542.608517
7130 752.488429 752.488429 542.608429 542.608429
7132 752.488428 752.488428 542.608428 542.608428
7134 752.487481 752.487481 542.607481 542.607481
7141 752.486452 752.486452 542.606452 542.606452
7147 752.484855 752.484855 542.604855 542.604855
7161 752.482966 752.482966 542.602966 542.602966
7164 752.482491 752.482491 542.602491 542.602491
7181 752.481737 752.481737 542.601737 542.601737
7185 752.480511 752.480511 542.600511 542.600511
7203 752.480205 752.480205 542.600205 542.600205
7207 752.480136 752.480136 542.600136 542.600136
7209 752.477207 752.477207 542.597207 542.597207
7221 752.476459 752.476459 542.596459 542.596459
7222 752.475787 752.475787 542.595787 542.595787
7224 752.474925 752.474925 542.594925 542.594925
7243 752.473507 752.473507 542.593507 542.593507
7245 752.473011 752.473011 542.593011 542.593011
7261 752.470475 752.470475 542.590475 542.590475
7271 752.470195 752.470195 542.590195 542.590195
7281 752.468308 752.468308 542.588308 542.588308
7283 752.468155 752.468155 542.588155 542.588155
7301 752.466855 752.466855 542.586855 542.586855
7323 752.465491 752.465491 542.585491 542.585491
7327 752.465203 752.465203 542.585203 542.585203
7341 752.463743 752.463743 542.583743 542.583743
7361 752.463003 752.463003 542.583003 542.583003
7363 752.462810 752.462810 542.582810 542.582810
7366 752.461988 752.461988 542.581988 542.581988
7375 752.460896 752.460896 542.580896 542.580896
7382 752.459149 752.459149 542.579149 542.579149
7392 752.458136 752.458136 542.578136 542.578136
7404 752.456073 752.456073 542.576073 542.576073
7421 752.455443 752.455443 542.575443 542.575443
7423 752.454544 752.454544 542.574544 542.574544
7437 752.454295 752.454295 542.574295 542.574295
7443 752.454171 752.454171 542.574171 542.574171
7453 752.453351 752.453351 542.573351 542.573351
7455 752.452236 752.452236 542.572236 542.572236
7461 752.450672 752.450672 542.570672 542.570672
7482 752.449399 752.449399 542.569399 542.569399
7486 752.448190 752.448190 542.568190 542.568190
7502 752.447520 752.447520 542.567520 542.567520
7503 752.447258 752.447258 542.567258 542.567258
7523 752.446294 752.446294 542.566294 542.566294
7527 752.446159 752.446159 542.566159 542.566159
7535 752.445314 752.445314 542.565314 542.565314
7542 752.445176 752.445176 542.565176 542.565176
7543 752.445029 752.445029 542.565029 542.565029
7545 752.444601 752.444601 542.564601 542.564601
7557 752.444382 752.444382 542.564382 542.564382
7558 752.443490 752.443490 542.563490 542.563490
7564 752.443324 752.443324 542.563324 542.563324
7569 752.441916 752.441916 542.561916 542.561916
7585 752.440582 752.440582 542.560582 542.560582
7601 752.440139 752.440139 542.560139 542.560139
7605 752.439732 752.439732 542.559732 542.559732
7606 752.439578 752.439578 542.559578 542.559578
7623 752.439525 752.439525 542.559525 542.559525
7624 752.438642 752.438642 542.558642 542.558642
7629 752.438579 752.438579 542.558579 542.558579
7631 752.438456 752.438456 542.558456 542.558456
7641 752.437563 752.437563 542.557563 542.557563
7658 752.437430 752.437430 542.557430 542.557430
7661 752.437285 752.437285 542.557285 542.557285
7662 752.436377 752.436377 542.556377 542.556377
7683 752.436288 752.436288 542.556288 542.556288
7685 752.435681 752.435681 542.555681 542.555681
7697 752.435152 752.435152 542.555152 542.555152
7701 752.434834 752.434834 542.554834 542.554834
7702 752.434745 752.434745 542.554745 542.554745
7706 752.433571 752.433571 542.553571 542.553571
7721 752.433421 752.433421 542.553421 542.553421
7722 752.432571 752.432571 542.552571 542.552571
7741 752.432037 752.432037 542.552037 542.552037
7746 752.432033 752.432033 542.552033 542.552033
7748 752.431525 752.431525 542.551525 542.551525
7761 752.430891 752.430891 542.550891 542.550891
7778 752.430554 752.430554 542.550554 542.550554
7781 752.429884 752.429884 542.549884 542.549884
7793 752.429842 752.429842 542.549842 542.549842
7794 752.429182 752.429182 542.549182 542.549182
7801 752.428560 752.428560 542.548560 542.548560
7803 752.428178 752.428178 542.548178 542.548178
7824 752.427490 752.427490 542.547490 542.547490
7837 752.427385 752.427385 542.547385 542.547385
7841 752.426751 752.426751 542.546751 542.546751
7845 752.425870 752.425870 542.545870 542.545870
7861 752.425132 752.425132 542.545132 542.545132
7872 752.424597 752.424597 542.544597 542.544597
7885 752.424352 752.424352 542.544352 542.544352
7891 752.424212 752.424212 542.544212 542.544212
7894 752.424052 752.424052 542.544052 542.544052
7901 752.423459 752.423459 542.543459 542.543459
7903 752.423412 752.423412 542.543412 542.543412
7906 752.423254 752.423254 542.543254 542.543254
7922 752.422941 752.422941 542.542941 542.542941
7926 752.422805 752.422805 542.542805 542.542805
7933 752.422389 752.422389 542.542389 542.542389
7934 752.422370 752.422370 542.542370 542.542370
7941 752.421619 752.421619 542.541619 542.541619
7962 752.421580 752.421580 542.541580 542.541580
7968 752.421014 752.421014 542.541014 542.541014
7981 752.420873 752.420873 542.540873 542.540873
7982 752.420076 752.420076 542.540076 542.540076
8002 752.419722 752.419722 542.539722 542.539722
8003 752.419552 752.419552 542.539552 542.539552
8008 752.418989 752.418989 542.538989 542.538989
8021 752.418782 752.418782 542.538782 542.538782
8026 752.418741 752.418741 542.538741 542.538741
8037 752.418413 752.418413 542.538413 542.538413
8045 752.417781 752.417781 542.537781 542.537781
8061 752.417655 752.417655 542.537655 542.537655
8062 752.417645 752.417645 542.537645 542.537645
8063 752.417569 752.417569 542.537569 542.537569
8064 752.417396 752.417396 542.537396 542.537396
8073 752.417385 752.417385 542.537385 542.537385
8075 752.417314 752.417314 542.537314 542.537314
8082 752.416992 752.416992 542.536992 542.536992
8088 752.416647 752.416647 542.536647 542.536647
8102 752.416521 752.416521 542.536521 542.536521
8103 752.416412 752.416412 542.536412 542.536412
8109 752.416142 752.416142 542.536142 542.536142
8117 752.415881 752.415881 542.535881 542.535881
8121 752.415520 752.415520 542.535520 542.535520
8123 752.415321 752.415321 542.535321 542.535321
8137 752.415147 752.415147 542.535147 542.535147
8143 752.414830 752.414830 542.534830 542.534830
8144 752.414733 752.414733 542.534733 542.534733
8147 752.414645 752.414645 542.534645 542.534645
8149 752.414557 752.414557 542.534557 542.534557
8161 752.414503 752.414503 542.534503 542.534503
8164 752.414336 752.414336 542.534336 542.534336
8169 752.414326 752.414326 542.534326 542.534326
8181 752.414094 752.414094 542.534094 542.534094
8186 752.413589 752.413589 542.533589 542.533589
8201 752.413510 752.413510 542.533510 542.533510
8205 752.413395 752.413395 542.533395 542.533395
8208 752.413117 752.413117 542.533117 542.533117
8221 752.413022 752.413022 542.533022 542.533022
8226 752.412956 752.412956 542.532956 542.532956
8229 752.412887 752.412887 542.532887 542.532887
8241 752.412853 752.412853 542.532853 542.532853
8243 752.412763 752.412763 542.532763 542.532763
8244 752.412593 752.412593 542.532593 542.532593
8248 752.412514 752.412514 542.532514 542.532514
8259 752.412195 752.412195 542.532195 542.532195
8262 752.412173 752.412173 542.532173 542.532173
8263 752.412142 752.412142 542.532142 542.532142
8264 752.412136 752.412136 542.532136 542.532136
8265 752.411796 752.411796 542.531796 542.531796
8276 752.411682 752.411682 542.531682 542.531682
8281 752.411598 752.411598 542.531598 542.531598
8282 752.411165 752.411165 542.531165 542.531165
8304 752.411099 752.411099 542.531099 542.531099
8309 752.411046 752.411046 542.531046 542.531046
8311 752.410782 752.410782 542.530782 542.530782
8321 752.410743 752.410743 542.530743 542.530743
8323 752.410282 752.410282 542.530282 542.530282
8325 752.410245 752.410245 542.530245 542.530245
8336 752.410222 752.410222 542.530222 542.530222
8341 752.410103 752.410103 542.530103 542.530103
8342 752.409986 752.409986 542.529986 542.529986
8344 752.409922 752.409922 542.529922 542.529922
8359 752.409911 752.409911 542.529911 542.529911
8362 752.409909 752.409909 542.529909 542.529909
8364 752.409809 752.409809 542.529809 542.529809
8365 752.409761 752.409761 542.529761 542.529761
8371 752.409747 752.409747 542.529747 542.529747
8376 752.409525 752.409525 542.529525 542.529525
8381 752.409047 752.409047 542.529047 542.529047
8401 752.408726 752.408726 542.528726 542.528726
8408 752.408634 752.408634 542.528634 542.528634
8421 752.408265 752.408265 542.528265 542.528265
8441 752.408154 752.408154 542.528154 542.528154
8442 752.408145 752.408145 542.528145 542.528145
8451 752.407977 752.407977 542.527977 542.527977
8452 752.407968 752.407968 542.527968 542.527968
8457 752.407861 752.407861 542.527861 542.527861
8461 752.407809 752.407809 542.527809 542.527809
8465 752.407461 752.407461 542.527461 542.527461
8476 752.407445 752.407445 542.527445 542.527445
8488 752.407334 752.407334 542.527334 542.527334
8497 752.407021 752.407021 542.527021 542.527021
8501 752.406908 752.406908 542.526908 542.526908
8505 752.406508 752.406508 542.526508 542.526508
8521 752.406258 752.406258 542.526258 542.526258
8532 752.406155 752.406155 542.526155 542.526155
8542 752.406104 752.406104 542.526104 542.526104
8545 752.405948 752.405948 542.525948 542.525948
8549 752.405940 752.405940 542.525940 542.525940
8556 752.405936 752.405936 542.525936 542.525936
8560 752.405884 752.405884 542.525884 542.525884
8562 752.405567 752.405567 542.525567 542.525567
8584 752.405420 752.405420 542.525420 542.525420
8593 752.405375 752.405375 542.525375 542.525375
8601 752.405315 752.405315 542.525315 542.525315
8604 752.405194 752.405194 542.525194 542.525194
8606 752.405090 752.405090 542.525090 542.525090
8622 752.405085 752.405085 542.525085 542.525085
8623 752.404838 752.404838 542.524838 542.524838
8644 752.404786 752.404786 542.524786 542.524786
8645 752.404715 752.404715 542.524715 542.524715
8649 752.404608 752.404608 542.524608 542.524608
8660 752.404436 752.404436 542.524436 542.524436
8662 752.404332 752.404332 542.524332 542.524332
8663 752.404321 752.404321 542.524321 542.524321
8666 752.404092 752.404092 542.524092 542.524092
8682 752.403923 752.403923 542.523923 542.523923
8694 752.403883 752.403883 542.523883 542.523883
8701 752.403844 752.403844 542.523844 542.523844
8712 752.403704 752.403704 542.523704 542.523704
8721 752.403670 752.403670 542.523670 542.523670
8722 752.403640 752.403640 542.523640 542.523640
8724 752.403570 752.403570 542.523570 542.523570
8727 752.403563 752.403563 542.523563 542.523563
8738 752.403426 752.403426 542.523426 542.523426
8741 752.403249 752.403249 542.523249 542.523249
8762 752.403196 752.403196 542.523196 542.523196
8765 752.403093 752.403093 542.523093 542.523093
8784 752.402939 752.402939 542.522939 542.522939
8787 752.402842 752.402842 542.522842 542.522842
8805 752.402748 752.402748 542.522748 542.522748
8822 752.402710 752.402710 542.522710 542.522710
8826 752.402670 752.402670 542.522670 542.522670
8829 752.402538 752.402538 542.522538 542.522538
8840 752.402508 752.402508 542.522508 542.522508
8841 752.402397 752.402397 542.522397 542.522397
8847 752.402318 752.402318 542.522318 542.522318
8852 752.402302 752.402302 542.522302 542.522302
8863 752.402164 752.402164 542.522164 542.522164
8881 752.401969 752.401969 542.521969 542.521969
8902 752.401866 752.401866 542.521866 542.521866
8909 752.401816 752.401816 542.521816 542.521816
8923 752.401646 752.401646 542.521646 542.521646
8935 752.401614 752.401614 542.521614 542.521614
8942 752.401609 752.401609 542.521609 542.521609
8944 752.401598 752.401598 542.521598 542.521598
8945 752.401474 752.401474 542.521474 542.521474
8956 752.401455 752.401455 542.521455 542.521455
8960 752.401433 752.401433 542.521433 542.521433
8963 752.401351 752.401351 542.521351 542.521351
8967 752.401340 752.401340 542.521340 542.521340
8968 752.401339 752.401339 542.521339 542.521339
8980 752.401304 752.401304 542.521304 542.521304
8981 752.401273 752.401273 542.521273 542.521273
8982 752.401173 752.401173 542.521173 542.521173
9002 752.400967 752.400967 542.520967 542.520967
9021 752.400756 752.400756 542.520756 542.520756
9041 752.400671 752.400671 542.520671 542.520671
9043 752.400585 752.400585 542.520585 542.520585
9063 752.400527 752.400527 542.520527 542.520527
9068 752.400461 752.400461 542.520461 542.520461
9081 752.400449 752.400449 542.520449 542.520449
9082 752.400341 752.400341 542.520341 542.520341
9102 752.400334 752.400334 542.520334 542.520334
9103 752.400255 752.400255 542.520255 542.520255
9108 752.400144 752.400144 542.520144 542.520144
9123 752.400089 752.400089 542.520089 542.520089
9129 752.400004 752.400004 542.520004 542.520004
9141 752.399989 752.399989 542.519989 542.519989
9143 752.399980 752.399980 542.519980 542.519980
9145 752.399925 752.399925 542.519925 542.519925
9149 752.399848 752.399848 542.519848 542.519848
9161 752.399819 752.399819 542.519819 542.519819
9162 752.399720 752.399720 542.519720 542.519720
9175 752.399711 752.399711 542.519711 542.519711
9183 752.399703 752.399703 542.519703 542.519703
9186 752.399605 752.399605 542.519605 542.519605
9203 752.399581 752.399581 542.519581 542.519581
9207 752.399549 752.399549 542.519549 542.519549
9209 752.399516 752.399516 542.519516 542.519516
9221 752.399488 752.399488 542.519488 542.519488
9223 752.399487 752.399487 542.519487 542.519487
9228 752.399484 752.399484 542.519484 542.519484
9230 752.399479 752.399479 542.519479 542.519479
9231 752.399468 752.399468 542.519468 542.519468
9243 752.399460 752.399460 542.519460 542.519460
9244 752.399341 752.399341 542.519341 542.519341
9265 752.399325 752.399325 542.519325 542.519325
9267 752.399307 752.399307 542.519307 542.519307
9270 752.399262 752.399262 542.519262 542.519262
9282 752.399207 752.399207 542.519207 542.519207
9293 752.399131 752.399131 542.519131 542.519131
9297 752.399078 752.399078 542.519078 542.519078
9301 752.399044 752.399044 542.519044 542.519044
9302 752.399032 752.399032 542.519032 542.519032
9314 752.398975 752.398975 542.518975 542.518975
9321 752.398879 752.398879 542.518879 542.518879
9342 752.398824 752.398824 542.518824 542.518824
9345 752.398787 752.398787 542.518787 542.518787
9346 752.398756 752.398756 542.518756 542.518756
9362 752.398681 752.398681 542.518681 542.518681
9388 752.398667 752.398667 542.518667 542.518667
9392 752.398652 752.398652 542.518652 542.518652
9393 752.398626 752.398626 542.518626 542.518626
9399 752.398572 752.398572 542.518572 542.518572
9404 752.398518 752.398518 542.518518 542.518518
9423 752.398517 752.398517 542.518517 542.518517
9424 752.398483 752.398483 542.518483 542.518483
9428 752.398471 752.398471 542.518471 542.518471
9429 752.398457 752.398457 542.518457 542.518457
9430 752.398429 752.398429 542.518429 542.518429
9432 752.398420 752.398420 542.518420 542.518420
9442 752.398372 752.398372 542.518372 542.518372
9446 752.398366 752.398366 542.518366 542.518366
9462 752.398336 752.398336 542.518336 542.518336
9463 752.398325 752.398325 542.518325 542.518325
9477 752.398320 752.398320 542.518320 542.518320
9478 752.398307 752.398307 542.518307 542.518307
9483 752.398306 752.398306 542.518306 542.518306
9487 752.398274 752.398274 542.518274 542.518274
9491 752.398268 752.398268 542.518268 542.518268
9498 752.398236 752.398236 542.518236 542.518236
9502 752.398208 752.398208 542.518208 542.518208
9506 752.398203 752.398203 542.518203 542.518203
9509 752.398160 752.398160 542.518160 542.518160
9521 752.398083 752.398083 542.518083 542.518083
9542 752.398066 752.398066 542.518066 542.518066
9543 752.398004 752.398004 542.518004 542.518004
9553 752.397996 752.397996 542.517996 542.517996
9561 752.397984 752.397984 542.517984 542.517984
9564 752.397983 752.397983 542.517983 542.517983
9565 752.397956 752.397956 542.517956 542.517956
9566 752.397954 752.397954 542.517954 542.517954
9576 752.397938 752.397938 542.517938 542.517938
9583 752.397933 752.397933 542.517933 542.517933
9589 752.397901 752.397901 542.517901 542.517901
9592 752.397882 752.397882 542.517882 542.517882
9603 752.397837 752.397837 542.517837 542.517837
9622 752.397793 752.397793 542.517793 542.517793
9632 752.397788 752.397788 542.517788 542.517788
9641 752.397743 752.397743 542.517743 542.517743
9645 752.397739 752.397739 542.517739 542.517739
9661 752.397708 752.397708 542.517708 542.517708
9664 752.397698 752.397698 542.517698 542.517698
9674 752.397696 752.397696 542.517696 542.517696
9681 752.397672 752.397672 542.517672 542.517672
9688 752.397669 752.397669 542.517669 542.517669
9690 752.397663 752.397663 542.517663 542.517663
9700 752.397630 752.397630 542.517630 542.517630
9701 752.397616 752.397616 542.517616 542.517616
9705 752.397578 752.397578 542.517578 542.517578
9723 752.397555 752.397555 542.517555 542.517555
9724 752.397540 752.397540 542.517540 542.517540
9744 752.397529 752.397529 542.517529 542.517529
9745 752.397524 752.397524 542.517524 542.517524
9746 752.397496 752.397496 542.517496 542.517496
9759 752.397494 752.397494 542.517494 542.517494
9761 752.397488 752.397488 542.517488 542.517488
9762 752.397457 752.397457 542.517457 542.517457
9777 752.397456 752.397456 542.517456 542.517456
9781 752.397447 752.397447 542.517447 542.517447
9782 752.397413 752.397413 542.517413 542.517413
9801 752.397366 752.397366 542.517366 542.517366
9822 752.397332 752.397332 542.517332 542.517332
9824 752.397312 752.397312 542.517312 542.517312
9842 752.397307 752.397307 542.517307 542.517307
9847 752.397299 752.397299 542.517299 542.517299
9859 752.397277 752.397277 542.517277 542.517277
9862 752.397245 752.397245 542.517245 542.517245
9866 752.397236 752.397236 542.517236 542.517236
9873 752.397220 752.397220 542.517220 542.517220
9883 752.397189 752.397189 542.517189 542.517189
9885 752.397187 752.397187 542.517187 542.517187
9901 752.397163 752.397163 542.517163 542.517163
9909 752.397151 752.397151 542.517151 542.517151
9914 752.397140 752.397140 542.517140 542.517140
9923 752.397137 752.397137 542.517137 542.517137
9924 752.397131 752.397131 542.517131 542.517131
9925 752.397119 752.397119 542.517119 542.517119
9939 752.397110 752.397110 542.517110 542.517110
9944 752.397083 752.397083 542.517083 542.517083
9954 752.397056 752.397056 542.517056 542.517056
9961 752.397025 752.397025 542.517025 542.517025
9965 752.397024 752.397024 542.517024 542.517024
9981 752.397023 752.397023 542.517023 542.517023
9983 752.397011 752.397011 542.517011 542.517011
9988 752.396986 752.396986 542.516986 542.516986
10001 752.396938 752.396938 542.516938 542.516938
10015 752.396937 752.396937 542.516937 542.516937
10022 752.396930 752.396930 542.516930 542.516930
10024 752.396922 752.396922 542.516922 542.516922
10028 752.396919 752.396919 542.516919 542.516919
10030 752.396913 752.396913 542.516913 542.516913
10046 752.396907 752.396907 542.516907 542.516907
10047 752.396892 752.396892 542.516892 542.516892
10050 752.396882 752.396882 542.516882 542.516882
10062 752.396863 752.396863 542.516863 542.516863
10067 752.396858 752.396858 542.516858 542.516858
10085 752.396857 752.396857 542.516857 542.516857
10086 752.396851 752.396851 542.516851 542.516851
10092 752.396843 752.396843 542.516843 542.516843
10099 752.396841 752.396841 542.516841 542.516841
10104 752.396831 752.396831 542.516831 542.516831
10106 752.396809 752.396809 542.516809 542.516809
10125 752.396790 752.396790 542.516790 542.516790
10131 752.396789 752.396789 542.516789 542.516789
10133 752.396785 752.396785 542.516785 542.516785
10141 752.396760 752.396760 542.516760 542.516760
10142 752.396758 752.396758 542.516758 542.516758
10146 752.396755 752.396755 542.516755 542.516755
10161 752.396754 752.396754 542.516754 542.516754
10163 752.396744 752.396744 542.516744 542.516744
10166 752.396737 752.396737 542.516737 542.516737
10177 752.396733 752.396733 542.516733 542.516733
10181 752.396727 752.396727 542.516727 542.516727
10186 752.396727 752.396727 542.516727 542.516727
10191 752.396718 752.396718 542.516718 542.516718
10193 752.396714 752.396714 542.516714 542.516714
10194 752.396708 752.396708 542.516708 542.516708
10202 752.396706 752.396706 542.516706 542.516706
10203 752.396698 752.396698 542.516698 542.516698
10206 752.396693 752.396693 542.516693 542.516693
